source,symbol,link,date,title,content
한국경제TV,036890,/news/news_read.nhn?article_id=0000510061&office_id=215&mode=search&query=진성티이씨&page=1,2016-11-16 10:46,코메론(049430) / 진성티이씨(036890),"[한국경제TV 김태일 기자] [출발증시 830] [스몰캡 분석] 출연 : 김재윤  하나금융투자 미래산업팀 연구위원 *코메론(049430) - 섬유제 줄자 제조 - 美 계열사 보유 - 사업 분야  '줄자, 톱, 압연' - 줄자 사업 외형확대 - 줄자 부문 매출액 성장률 연평균 9.6% 수준 - 美 인프라 투자 수혜 예상 - 수출 비중 : 수출 73%, 내수 27% → 미국 비중 약 53.7% - 고급 브랜드 이미지 구축 - 원가 경쟁력 보유 - 재무안정성 및 배당매력 보유 *진성티이씨(036890) - 건설중장비 부품제조업체 - 해외 계열사 보유 - 사업 분야  '무한궤도식 하부주행체 제조 사업' 영위 - 거래처 점유율 상승 - 中 두산인프라코어향 주문 증가 → 실적 개선 진행 중 - 美 캐터필러, 아웃소싱 비중 확대 - 2017년 밥캣향 주문량 증가 기대 [자세한 내용은 동영상을 참고하세요] ★ 출발증시 830, 평일 오전 08시 30분 LIVE"
연합뉴스,036890,/news/news_read.nhn?article_id=0008814830&office_id=001&mode=search&query=진성티이씨&page=1,2016-11-10 16:09,"&lt;특징주&gt; 진성티이씨, 트럼프 수혜 기대로 급등(종합)","(서울=연합뉴스) 윤선희 기자 = 도널드 트럼프 공화당 후보의 미국 대통령 당선으로 대규모 인프라 투자가 예상되면서 10일 코스닥시장에서 진성티이씨가 6일 연속 상승세를 보였다. 진성티이씨는 10일 코스닥시장에서 전날보다 7.89% 오른 7천660원에 장을 마쳤다. 개장 직후에는 상한가인 9천230원까지 치솟아 52주 신고가를 갈아치웠다. 진성티이씨는 미국 대표 건설장비 업체 캐터필러에 롤러 등 장비를 공급하는 업체다. 트럼프의 인프라 투자 정책에 따른 수혜 가능성이 언급되면서 주가가 강세를 보인 것으로 분석된다. 이날 거래량은 800여만 주로 전날의 12배에 달했다. 최광식 하이투자증권 연구원은 ""트럼프가 세부내용은 공개하지 않았으나 대규모 인프라투자 집행을 공약했다""며 ""진성티이씨의 캐터필러에 대한 매출은 60% 수준으로 미국 인프라 확대 시 수혜 기대감이 크다""고 말했다."
서울경제,036890,/news/news_read.nhn?article_id=0002915231&office_id=011&mode=search&query=진성티이씨&page=1,2016-11-10 09:24,"진성티이씨, 트럼프 인프라 공약에 21% 급등","건설장비 기자재업체인 진성티이씨(036890)가 상승세를 보이고 있다. 10일 오전 9시 20분 현재 진성티이씨는 전일보다 21.41% 오른 8,620원에 거래되고 있다. 진성티이씨는 미국 건설장비업체인 캐터필러에 롤러 등을 공급하고 있다. 도널드 트럼프 미국 공화당 대통령 후보가 인프라사업 확대를 공약하면서 캐터필러 등의 주가가 오르고, 협력사인 진성티이씨도 상승세를 보이는 것으로 분석된다."
이데일리,036890,/news/news_read.nhn?article_id=0003478846&office_id=018&mode=search&query=진성티이씨&page=1,2016-02-17 16:58,"진성티이씨, 지난해 영업익 149억&hellip;전년比 2.5% 감소",[이데일리 이재호 기자] 진성티이씨(036890)는 지난해 연결기준 영업이익 149억4890만원으로 전년 대비 2.5% 감소했다고 17일 공시했다. 매출액은 1773억1691만원으로 4.9% 감소했고 당기순이익은 126억7259만원으로 31% 늘었다.
파이낸셜뉴스,036890,/news/news_read.nhn?article_id=0003872074&office_id=014&mode=search&query=진성티이씨&page=1,2017-09-11 09:51,"[fnRASSI]진성티이씨, 6.12% 오르며 거래량 증가","진성티이씨(036890)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신했다. 그리고 진성티이씨는 3일 연속 상승흐름을 보이며, 9시 48분 현재 6.12% 증가한 9,890원에 거래중이다. 외국인/기관 순매수, 개인은 순매도(한달누적)  9월6일부터 전일까지 기관이 3거래일 연속 순매수했다. 4주간을 기준으로 보면 외국인이 매기를 떨어뜨리면서도 47,687주를 순매수했고, 기관도 매매관점을 매도에서 매수로 전환하면서 130,518주를 순매수했다. 반면 개인들은 매도 관점으로 접근하면서 178,205주를 순매도한 것으로 나타났다. 기관투자자의 거래참여 높아, 거래비중 16.67% 최근 한달간 주체별 거래비중을 살펴보면 개인이 72.26%, 기관이 16.67%, 외국인은 11.06%를 기록했다. 그리고 최근 5일간 거래비중은 개인이 77.94%로 가장 높은 참여율을 보였고, 외국인이 11.79%를 보였으며 기관은 10.26%를 나타냈다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
헤럴드경제,036890,/news/news_read.nhn?article_id=0000996009&office_id=016&mode=search&query=진성티이씨&page=1,2016-02-17 16:44,"&lt;생생코스닥&gt;진성티이씨, 작년 영업익 149.4억 전년비 2.5%&darr;",진성티이씨는 지난해 연결 영업이익이 149억4890만원으로 전년대비 2.5% 감소했다고 17일 공시했다. 매출액은 1773억1691만원으로 4.9% 줄었으나 당기순이익은 126억7259만원으로 31.0% 증가한 것으로 집계됐다.
전자신문,036890,/news/news_read.nhn?article_id=0002672378&office_id=030&mode=search&query=진성티이씨&page=1,2018-01-05 14:02,"[ET투자뉴스][진성티이씨 지분 변동] 국민연금공단 외 1명 -1.03%p 감소,...","진성티이씨(036890)는 05일 주주 국민연금공단을  비롯한 특별관계자의 보유주식이 감소되었다고 발표했다. 이는 직전 보고일보다 229,881주 감소하여 지분율은 4.05%로 하락했다. 이번 보고 사유는 단순추가취득/처분으로  알려졌다.   최대주주와 특수관계자의 지분 변동은 주가에 영향을 주는 요인이다. 특히 보유비율을 지속적으로 늘리거나 줄일 경우, 해당종목 투자시 유의할 필요가 있다.  다음은 진성티이씨의 지분 변동 내역과 보유 내역이다."
전자신문,036890,/news/news_read.nhn?article_id=0002702870&office_id=030&mode=search&query=진성티이씨&page=1,2018-04-27 08:37,"[ET투자뉴스]진성티이씨, &quot;Caterpilla&hellip;&quot; 매수-하나금융투자","하나금융투자에서 27일 진성티이씨(036890)에 대해 ""Caterpillar 실적발표 다시 보기, 악재가 아닌 호재다!""라며 투자의견을 '매수'로 제시하였다. 아울러 12개월 목표주가를 13,400원으로 내놓았다. 하나금융투자  애널리스트가 동종목에 대하여 이번에 제시한 '매수'의견은 하나금융투자의 직전 매매의견에서 큰 변화없이 그대로 유지되는 것이고  올해 초반의 매매의견을 기준으로  볼때도 역시 '매수'의견이 계속 유지되고 있는 상태이다. 그리고 최근 분기내 발표된 전체 증권사 리포트의 컨센서스와 비교를 해볼 경우에 오늘 발표된 투자의견은 전체의견에 수렴하고 있어, 이번 의견은 시장의 평균적인 기대감이 객관적으로 표현된 것으로 분석되고 있다. 한편 12개월 목표주가로 제시한 13,400원은 직전에 발표된 목표가와 대비해서 큰 변화는 없고, 또한 전일 종가 기준으로 볼때 동종목의 현주가는 이번에 제시된 목표가 대비 35.4%의 저평가 요인이 존재한다는 해석이 제시되고 있다."
파이낸셜뉴스,036890,/news/news_read.nhn?article_id=0003596838&office_id=014&mode=search&query=진성티이씨&page=1,2016-02-06 18:26,"[공시]진성티이씨, 설연휴 직전 불성실공시법인 지정 예고 제재",한국거래소는 최대주주 변경을 수반하는 주식 담보제공 계약 체결 지연공시 2건의 이유로 진성티이씨가 불성실공시법인으로 지정예고됐다고 설 연휴 직전인 지난 5일 오후 6시께 밝혔다. 진성티이씨는 지난해 11월11일과 12월17일에 발생한 최대주주 관련 변경사항을 지난 5일 공시했다.
파이낸셜뉴스,036890,/news/news_read.nhn?article_id=0003874571&office_id=014&mode=search&query=진성티이씨&page=1,2017-09-14 15:02,"[fnRASSI]진성티이씨, 52주 신고가...0.49% &uarr;","진성티이씨(036890)는 52주신고가를 기록하고 있어 주목할만하다. 동종목의 현재 주가는 10,350원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 82만 주이다. 이는 60일 일 평균 거래량 21만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다. 상장주식수 대비 거래량은 0.84%로 적정수준 최근 한달간 진성티이씨의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 0.84%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 5.68%를 나타내고 있다. 외국인과 개인은 순매도, 기관은 순매수(한달누적)  9월6일부터 전일까지 기관이 6거래일 연속 동종목을 사들였다. 4주간을 기준으로 보면 기관이 초반에 동종목을 순매수한 이후에 기세를 이어가며 390,065주를 순매수한 반면, 외국인은 매도 우위로 반전되면서 2,397주를 순매도했고, 개인들도 매도 관점으로 접근하면서 387,668주를 순매도했다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
