date,rink,title,content
2023-03-31 11:02:00,https://finance.naver.com/item/news_read.naver?article_id=0005453561&office_id=018&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 백차현 대표이사 외 2인에게 주식매수선택권 부여","[이데일리 이윤화 기자] AK홀딩스(006840)는 백차현 대표이사 외 2인에 보통주 1만1266주에 대한 주식매수선택권(스톡옵션)을 부여했다고 31일 공시했다. 행사가격은 1만8625원이다.부여 대상자는 백차현 대표이사, 이장환 사내이사, 이상신 사내이사 등 3명이다. 이들은 각각 7917주, 1823주, 1526주의 스톡옵션을 부여받는다.행사기간은 2025년 4월 1일부터 2030년 3월 31일까지다. 다만 주식매수선택권의 행사는 주주총회 결의일로부터 회사에 2년 이상 재직 또는 재임한 경우에만 할 수 있다.이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.판사의 부인이 살해되다..범인은 무기징역[그해 오늘]""고마워요 전우원씨"" 외친 광주 시민들…전두환 손자 진심 통했나성관계 한 부녀가 母를 독살?..""檢 압박수사로 사건조작""14살, 하룻밤새 실명…시각장애 유튜버 ""KBS 앵커 합격""'3000만원대 가성비'..토레스 EVX 사전계약 돌입, 완충시 420km"
2023-02-13 12:01:00,https://finance.naver.com/item/news_read.naver?article_id=0000013807&office_id=648&code=006840&page=1&sm=title_entity_id.basic,[공시줍줍]자회사에 자금 수혈하는 AK홀딩스,"[공시줍줍 PICK] 2월13일 살펴보는 주요 기업공시AK홀딩스, AK S&D, 동원산업, 한국유니온제약공시줍줍 에디터들이 직접 선별(PICK)한 기업공시 요약 [공시줍줍 PICK]!오늘 공시PICK은 자회사에 자금을 수혈하는 AK홀딩스와 다시 인수합병(M&A)에 뛰어든 동원그룹, 200억원 상당의 신주인수권부사채(BW)를 발행하는 한국유니온제약의 공시를 들고 왔어요. 자회사 AK S&D에 자금 투입하는 AK홀딩스AK홀딩스가 자회사인 에이케이에스앤디(AK S&D)에 자금을 투입해요. 회사는 AK S&D 주식 1580만8300주를 약 790억원에 주주배정증자 방식으로 취득한다고 지난 10일 공시했는데요. 취득예정일인 오는 4월 25일 이후 지분율은 78.20%가 돼요. AK S&D는 AK플라자의 운영사예요. 코로나19 이후 실적이 급감하면서 2021년 말 기준 자본잠식률이 80%를 넘겼죠. 이에 회사는 이번에 AK홀딩스뿐만 아니라 같은 계열회사인 애경자산관리로부터도 자금을 수혈받아요. 애경자산관리도 AK S&D 주식 423만9822주를 약 212억원에 취득하는 유상증자를 하겠다고 밝힌 건데요. AK S&D는 이번 유상증자로 조달한 자금을 채무상환에 800억원, 운영자금에 250억원 사용할 계획이에요. 회사는 같은 날 감자 계획도 공시했어요. 주식 소각 방식의 감자로 기존 보통주는 4311만4654주에서 431만1460주로, 우선주는 200만주에서 20만주로 줄인다는 계획이에요. 이로써 감자비율은 10대 1로 감자기준일은 오는 4월 21일.감자가 완료되면 AK S&D의 자본금은 약 2256억원에서 226억원가량으로 줄어 드는데요. 축소된 금액 약 2030억원은 자본잉여금으로 들어가요.또 M&A 뛰어드는 동원그룹동원그룹이 또 M&A에 뛰어들었어요. 회사는 앞서 지난주 한국 맥도날드 매각을 위한 예비입찰에 단독으로 참여한 사실이 알려지면서 시장의 이목을 집중시켰죠. 이번에는 바이오 회사예요. 그룹 지주회사인 동원산업은 ""보령바이오파마 인수와 관련한 사항을 검토 중""이라고 지난 10일 밝혔어요. 이처럼 동원그룹의 M&A는 작년 11월 동원산업과 동원엔터프라이즈의 합병 이후 사업지주회사가 된 동원산업이 주도하고 있는데요. 앞서 한국 맥도날드 인수를 추진한 것도 동원산업이었죠. 시장에서는 실탄도 충분하다는 평가가 나와요. 지난해 3분기 기준 동원산업의 연결기준 현금 및 현금성 자산은 2839억원, 2021년 말 대비 2배 가까이 늘었거든요. 200억 BW 발행하는 한국유니온제약한국유니온제약이 BW 발행을 결정했어요. 회사는 채무상환자금 등을 조달하기 위해 200억원 상당의 BW를 발행한다고 지난 10일 공시했는데요. 표면이자율은 2%, 만기이자율은 5%예요. 사채 만기일은 2026년 3월 2일로 신주대금은 현금 및 대용 납입한다는 계획이죠. 이번 신주인수권 행사에 따라 회사가 발행할 주식 수는 309만4059주로 주식 총수 대비 28.13%. 실권이 발생하면 유진투자증권이 이를 모두 인수해요. 한국유니온제약은 이번에 조달한 자금에서 196억원은 채무상환에, 나머지 4억원은 기타자금으로 쓴다고 밝혔는데요. 채무상환의 경우 제1회 전환사채(CB) 상환이 그 목적이에요. 회사는 앞서 2021년 5월 4월 300억원 규모로 제1회 CB를 발행한 바 있죠. [오늘 읽어본 공시(공시발표 시각)]-AK홀딩스, 특수관계인에대한출자(10일, 17:04)-AK홀딩스, 타법인주식및출자증권취득결정(10일, 16:52)-AK홀딩스, 유상증자결정(종속회사의주요경영사항)(10일, 16:35)-AK홀딩스, 감자결정(자회사의 주요경영사항)(10일, 16:34)-동원산업, 풍문또는보도에대한해명(미확정)(10일, 11:44)-한국유니온제약, 주요사항보고서(신주인수권부사채권발행결정)(10일, 17:32)* 공시줍줍의 모든 내용은 독자들의 이해를 돕기 위한 분석일 뿐 투자 권유 또는 주식가치 상승 및 하락을 보장하는 의미를 담고 있지 않습니다.* 독자 피드백 적극! 환영해요. 궁금한 내용 또는 잘못 알려드린 내용 보내주세요. 열심히 취재하고 점검하겠습니다.비즈워치 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.부동산 거래 절벽…세무조사로 세수 보충하나다시 또 가격급등 희토류, 중국 수출제한까지 하면 '막막'대한항공 본사 리모델링 들어간다…'아시아나 통합 준비'""이자로만 11조 벌었다""…KB금융, 사상최대 순익 재경신비과세 받은 임대사업자 들여다 본다"
2023-02-10 17:47:00,https://finance.naver.com/item/news_read.naver?article_id=0005086839&office_id=009&code=006840&page=1&sm=title_entity_id.basic,[유가증권시장 공시] AK홀딩스 / 우리금융 / 엘에스엠앤엠 등,"◇AK홀딩스=790억원 규모 AK에스앤디 주식 취득 결정.◇우리금융=신종자본증권 3000억원 발행.◇엘에스엠앤엠=주당 3757원 현금배당.◇LS전선=주당 1200원 현금배당, HAI와 합작법인(JV) 설립.◇팬오션=주당 150원 현금배당.매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.승무원이 밝힌 기내에서 사라지는 '의외의 물건' 1위""부모한테 집받은 친구 부럽네""...신분차이에 우는 2030 [매부리레터][단독] 입주 직전 아파트 창문벽에 빈틈이?…불안한 입주민들이승기 신혼집은 어디? 신흥부촌 삼성동 vs 전통부촌 성북동토트넘, 콘테 떠나고 손흥민-케인 콤비 해체?"
2023-02-10 17:27:00,https://finance.naver.com/item/news_read.naver?article_id=0005216576&office_id=277&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 에이케이에스앤디 주식 790억원에 추가취득","AK홀딩스는 백화점 자회사 에이케이에스앤디의 주식 1580만8300주를 약 790억원에 추가 취득한다고 10일 공시했다.주식 취득 뒤 AK홀딩스의 에이케이에스앤디 지분율은 78.2%가 된다. 주식 취득 예정일은 오는 4월 25일이다.AK홀딩스는 이번 주식 취득의 목적에 대해 ""주요 자회사 주식 인수""라고 밝혔다.아시아경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.지방, 아이들 없어 폐교하는데…초등학교 들어선 이곳하이브 참전에 SM사태 새국면…카카오와 정면승부기성용 '20억 기부' 인정…父, 징역형→벌금 감형청약통장에 딱 600만원만 넣으면 되는 까닭""범죄연구""한다 가스라이팅하니 性콘텐츠 쓴 '챗GPT'"
2023-02-10 15:24:00,https://finance.naver.com/item/news_read.naver?article_id=0005422583&office_id=018&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 주당 200원 배당 결정","[이데일리 김지완 기자] AK홀딩스(006840)가 보통주 1주당 200원의 현금배당을 결정했다고 10일 공시했다. 배당금 지급 예정일은 오는 4월 21일이고, 배당금 총액은 26억909만원이다.이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""이재명 구속 구속!""…유튜버 고성에 표정굳힌 이재명""대기업 다닌 딸, 출산하다 지적장애가..사위는 이혼 요구""강제로 마약 투여…비틀대는 장모에 성폭행 시도한 '패륜 사위'민주당 ""이젠 김건희만 남았다, 공범 증거 차고 넘쳐""유아인 투약 혐의 '프로포폴'…""정신 잃는 효과, 마이클 잭슨은 사망"""
2023-02-10 15:22:00,https://finance.naver.com/item/news_read.naver?article_id=0005422578&office_id=018&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 지난해 영업손실 218억...직전년도 대비 86.8%↑","[이데일리 김지완 기자] AK홀딩스(006840)는 연결기준으로 지난해 영업손실이 218억2117만원을 기록했다고 10일 공시했다. 같은 기간 매출액은 3조7879만5417원을 기록했다. 이는 전년대비 매출액과 영업이익이 각각 19.6%, 86.8% 증가한 수치다.이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""이재명 구속 구속!""…유튜버 고성에 표정굳힌 이재명""대기업 다닌 딸, 출산하다 지적장애가..사위는 이혼 요구""강제로 마약 투여…비틀대는 장모에 성폭행 시도한 '패륜 사위'민주당 ""이젠 김건희만 남았다, 공범 증거 차고 넘쳐""유아인 투약 혐의 '프로포폴'…""정신 잃는 효과, 마이클 잭슨은 사망"""
2023-01-10 17:17:00,https://finance.naver.com/item/news_read.naver?article_id=0005203431&office_id=277&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 채형석·백차현 각자 대표체제로 변경","AK홀딩스가 현행 채형석 단일 대표 체제에서 채형석·백차현 각자 대표이사 체제로 변경됐다고 10일 공시했다.아시아경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""집값 급락, 이자 급등 더는 못 버텨""…눈물의 급매 '이곳' 최다'인터넷 붕괴' 초래할 中의 놀라운 실험 결과경차 아니어도 돌려받는다…유류세 환급 대상 확대""이자율 10% 육박"" 가계보다 높은 금리에 기업 '숨 막힌다'[하만하천]""필사가 주는 이익은 절대 작지 않다"""
2022-12-23 12:01:00,https://finance.naver.com/item/news_read.naver?article_id=0000012508&office_id=648&code=006840&page=1&sm=title_entity_id.basic,[공시줍줍]제주항공 빚 보증 또 연장한 AK홀딩스,"[공시줍줍 PICK] 12월 23일 살펴보는 주요 기업공시AK홀딩스, 삼기, HDC랩스, 티엘비공시줍줍 에디터들이 직접 선별(PICK)한 기업공시 요약 [공시줍줍 PICK]! 오늘 공시PICK은 자회사 빚 보증기간을 연장한 AK홀딩스와 물적분할 자회사 주식을 현물배당하기로 한 삼기, 그 밖에 HDC랩스, 티엘비의 공시 내용을 모아봤어요. 올 들어 3번째 연장…제주항공 향한 기약없는 기다림AK홀딩스가 자회사 제주항공이 금융기관에서 빌린 돈에 대한 보증을 또 연장했어요. 지난해 12월부터 1년간 제주항공이 한국산업은행에서 차입한 382억원에 대해 보증한 기간을 더 늘리기로 한 건데요. 이번에도 회사가 보증하는 금액은 제주항공 채무금액을 넘어선 458억원(보증률 120%). 자기자본의 3.81%에 해당해요. 채무보증기간은 오는 28일부터 1년간이에요. AK홀딩스는 앞서 지난 9월 24일과 이달 2일에도 제주항공의 기존 채무 연장에 대해 보증에 나섰어요. 회사가 한국수출입은행에 제주항공의 차입을 연장하기 위해 보증한 금액은 올해에만 1050억원.AK홀딩스가 그간 제주항공 빚보증을 해준 횟수는 총 11회에 달하는데요. 코로나19가 터진 2020년 4회, 이듬해 기존 채무 연장에 대한 보증 2회를 포함해 4회, 올해 보증 연장 3회 등이에요. 이로써 제주항공에 대한 AK홀딩스의 채무보증 총 잔액은 3616억원으로 불어난 상태예요. 전체 자회사에 대한 채무보증 잔액의 99%가 제주항공에 대한 채무보증이에요. 제주항공은 코로나19 팬데믹이 시작한 2020년 순손실 규모가 3065억원에 달한 이후 이듬해 2723억원, 올해 3분기 누적 1898억원 순손실을 이어가며 적자에 시달리고 있어요. 3년이 채 안 되는 이 기간에만 누적 순손실이 7686억원에 이른 것이죠. 회사는 그간 유상증자로 자본금을 늘리면서 가까스로 자본잠식을 면했어요. 이 과정에서 애경그룹 지주회사이자 제주항공 모회사인 AK홀딩스가 유상증자에 참여하며 힘을 보태고 있어요. ▷관련기사: [공시줍줍]제주항공 유증참여하는 AK홀딩스…'교환사채'가 관건여기에 제주항공 신용만으로는 대출이 어려워 AK홀딩스가 채무보증에 나서 지원을 계속하고 있어요. 물론 제주항공이 채무불이행 상태가 되면 AK홀딩스가 대신 돈을 갚아야 하는데요. 즉 자회사인 제주항공의 부실이 모회사인 AK홀딩스에 옮겨갈 수 있다는 얘기. 문제는 항공수요 회복 속도가 예상만큼 빠르지는 않다는 점이에요. 인천공항공사에 따르면 지난 8월 제주항공 국제선 승객 수는 11만2207명으로 정점을 찍은 뒤 9월에는 전달 대비 24.7% 줄어든 8만4543명에 그쳤어요. 리오프닝 초기 국면을 감안하면 예상보다 부진한 수치라는 게 시장의 평가예요. 이번 4분기는 순익은 물론 연간 실적 추정치 역시 모두 마이너스(-)이고요. AK홀딩스 주주라면 제주항공 부실이 AK홀딩스에 어떤 영향을 미치는지 제대로 살펴볼 필요가 있어요. 실제 AK홀딩스는 올해 3분기 분기보고서에서 제주항공과 그 종속기업의 기업유지가 어려울 수 있다고 분석했는데요. 제주항공이 영업활동을 통해 부채를 상환하지 못할 수 있고, 그 영향이 AK홀딩스에 미칠 수 있지만 이러한 상황을 현재의 재무제표에는 반영하지 않고 있다고 했기 때문. 제주항공과 그 종속기업의 계속기업으로서의 존속능력에 유의적 의문을 초래합니다. (중략) 제주항공과 그 종속기업의 자산과 부채를 정상적인 영업활동 과정을 통해 장부금액으로 회수하거나 상환하지 못할 수 있고, 연결기업(AK홀딩스) 재무제표에는 이러한 불확실성으로 발생할 수도 있는 자산과 부채의 금액 및 분류표시와 관련 손익항목에 대한 조정사항이 반영되어 있지 않습니다. 그 밖에 간추려본 기업공시-물적분할 자회사 주식 현물배당 결정한 삼기자동차 부품업체인 코스피 상장사 삼기가 주주들에게 자회사 삼기EV 주식 30만~50만주를 현물배당하기로 결정했어요. 물적분할한 삼기EV가 신규 상장하는 데 따른 기존 주주가치 제고 차원이에요. 시가배당율은 3%로 확정했고 배당기준일은 삼기EV 상장일로부터 반년 이내에 설정한다는 계획이에요. -330억원 상당의 용역을 수주한 HDC랩스  사물지능융합기술(AIoT) 디지털 플랫폼 기업으로 스마스홈 서비스, 스마트빌딩(IBS), 인테리어·조경 등의 사업을 하는 코스피 상장사 HDC랩스. HDC랩스는 KB국민은행 전 영업점, 연수원의 미화와 시설관리를 맡는 대가로 331억원을 받는 용역계약을 체결했다고 밝혔어요. 이는 지난해 연결기준 매출액 2745억원의 12.08%로 적지않은 규모. 계약기간은 2023년 1년 간이에요. -결산배당 확정한 코스닥 상장사 티엘비반도체용 인쇄회로기판 제조 전문기업인 코스닥 상장사 티엘비는 결산배당으로 1주당 300원의 배당금을 지급한다고 공시했어요. 배당금 총액은 29억원. 배당기준일은 이달 31일. 배당을 받으려면 늦어도 오는 27일까지 주식을 사둬야 해요. [오늘 읽어본 공시(공시발표 시각)]-AK홀딩스, 타인에대한채무보증결정(14:31)-삼기, 수시공시의무관련사항(공정공시) (물적분할 자회사 ㈜삼기이브이 신규상장에 따른 모회사 ㈜삼기의 현물배당 계획)(14:36)-HDC랩스, 단일판매ㆍ공급계약체결(13:32)-티엘비, 현금ㆍ현물배당결정(13:12)* 공시줍줍의 모든 내용은 독자들의 이해를 돕기 위한 분석일 뿐 투자 권유 또는 주식가치 상승 및 하락을 보장하는 의미를 담고 있지 않습니다.* 독자 피드백 적극! 환영해요. 궁금한 내용 또는 잘못 알려드린 내용 보내주세요. 열심히 취재하고 점검하겠습니다.비즈워치 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독]도로공사 임원에 또 낙하산?…윤석열 공개지지 이력내년 집값도 고금리에 '뚝' 떨어진다는데…미국 또 올렸다자율주행차 '눈' 전쟁…레이더일까 라이다일까'머스크 리스크' 후폭풍…추락하는 테슬라 ?""부동산 있는 기업은 다 얽혔다"" 종부세 환급대란 오나"
2022-12-22 14:34:00,https://finance.naver.com/item/news_read.naver?article_id=0005392353&office_id=018&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 제주항공 채무 보증 결정","[이데일리 송승현 기자] AK홀딩스(006840)는 자회사인 제주항공(089590)의 채무 382억원에 대해 채무 보증을 결정했다고 22일 공시했다. 채무보증금액은 458억 4000만원으로, 이는 자기 자본 대비 3.81%에 해당하는 금액이다. 채무보증기간은 오는 28일부터 2023년 12월 28일까지다.이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.전세 10% 하락시 집주인 3.7%는 보증금 못 줘…평균 3000만원 부족'결혼지옥' 논란에 전여옥 ""오은영, 병원으로 돌아가라""컵라면 훔친 여성에… 생필품 건넨 경찰, 무슨 사연이?""명문대 출신에 연봉 7천""…남편의 거짓말, 이혼 사유 되나요檢소환에 이재명 ""尹, 내가 그렇게 무섭나…나 죽여도 무능함 못 감춰"""
2022-11-29 14:22:00,https://finance.naver.com/item/news_read.naver?article_id=0005377008&office_id=018&code=006840&page=1&sm=title_entity_id.basic,"AK홀딩스, 자회사 제주항공에 574억 규모 채무보증 결정","[이데일리 김범준 기자] AK홀딩스(006840)는 자회사 제주항공(089590)에 574억원 규모의 채무보증을 결정했다고 29일 공시했다.채무보증액은 지난해 연결기준 자기자본 대비 약 5.74%에 해당하는 규모다. 채무보증기간은 다음달 2일부터 2023년 6월2일까지다.이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""한국, '이렇게' 16강 간다""...신문선·BBC 문어發 희망회로초2 여학생 추행한 담임교사…""친밀감 표시"" 황당 변명조규성 유럽 가나…이영표 ""스카우트 연락 왔다""박용진, '조금박해' 비판 유시민에…""그래서 민주당이 잘 됐나""육군 부대서 이병 1명 '총상'…숨진 채 발견"
