source,symbol,link,date,title,content
헤럴드경제,067160,/news/news_read.nhn?article_id=0001364702&office_id=016&mode=search&query=아프리카TV&page=1,2018-03-12 13:25,"아프리카TV, 결제 한도 日100만원&hellip;&ldquo;자율규제 선도&rdquo;","[헤럴드경제=정윤희 기자]인터넷 개인방송 이용자가 진행자 선물 등 용도로 하루에 결제할 수 있는 한도가 100만원으로 정해진다. 방송통신위원회와 인터넷방송 업계, 각 협회 등으로 구성된 ‘클린인터넷방송협의회’는 12일 오전 서울시 강남구 양재동 엘타워에서 제1차 회의를 개최하고 이 같은 자율규제 안을 마련했다. 이날 아프리카TV는 올해 6월 중에 유료아이템 충전 한도를 하루 100만원 이하로 낮추겠다고 밝혔다. 기존 아프리카TV의 하루 결제 한도는 3300만원이다. 그동안 일부 인터넷방송 진행자가 더 많은 후원을 받고자 지나치게 선정적ㆍ자극적인 소재를 다루거나 인터넷방송에 빠진 시청자가 거액을 탕진하는 등 논란이 있었다. 아프리카TV는 “방통위와 여러 차례 심도 있는 논의를 거쳐서 일일 결제 한도 100만원이라는 조정안에 합의했다”며 “국내 개인방송 서비스 기업 중 최초의 결정으로, 앞으로 인터넷방송 업계 전반에도 긍정적인 영향을 미칠 것”이라고 밝혔다.  이효성 방통위원장(왼쪽 7번째)이 클린인터넷방송협의회 참석자들과 함께 기념촬영을 하고 있다. [제공=방송통신위원회] 카카오TV, 팝콘TV 등 업체도 시스템이 구축되는 대로 같은 결제 한도를 설정할 계획이다. 협의회는 또 방송진행자 윤리강령과 콘텐츠 제작 기준 등을 포괄하는 자율규제 가이드라인을 마련하고, 우수 인터넷방송 진행자를 시상하기로 했다. 아울러 청소년 보호를 위해 미성년자 결제 경고 안내와 결제 도용에 따른 환불조치를 강화하고, 인터넷 윤리 교육을 확대하며 사업자 자율규제를 엄격히 하는 등 방안도 마련했다. 이효성 방통위원장은 “누구나 편리하게 즐기며 창의적인 다양한 실험방송을 할 수 있는 인터넷 개인방송의 순기능은 활성화되고 육성돼야 한다”며 “대책이 차질 없이 추진돼 인터넷 개인방송 생태계가 창의적이고 건전하게 발전하기를 바란다”고 말했다."
한국경제,067160,/news/news_read.nhn?article_id=0003637202&office_id=015&mode=search&query=아프리카TV&page=1,2016-08-09 08:43,"&quot;아프리카TV, 새로운 광고 모델 제시&quot; - 교보","[ 정현영 기자  ] 교보증권은 9일 아프리카TV에 대해 ""새로운 인터넷 광고 모델을 제시했다""면서 '매수' 추천했다. 목표주가는 기존보다 20% 상향 조정한 4만3000원을 제시했다. 이 증권사 김갑호 스몰캡(중소형주) 팀장은 ""지난 2분기 매출액과 영업이익은 전년보다 각각 27%와 60% 늘어난 198억원과 38억원을 달성했다""며 ""이는 올 1분기에 이어 연이은 분기 최대 실적""이라고 설명했다. 이어 ""일정 수위를 벗어난 BJ에 대한 영구정지 건수 증가로 트래픽에 악영향을 주고 있지만 지속적인 실적 개선이 주가를 견인하고 있는 중""이라고 덧붙였다. 김 팀장은 특히 아프리카TV의 매력적인 광고 플랫폼에 주목했다. 그는 ""아직 광고를 공격적으로 진행하고 있지 않다는 점은 앞으로 실적 증가 가능성을 높여 준다""면서 ""이 회사의 수익 중 광고 비중은 20% 미만으로 추정되는데 궁극적인 광고수익 비중을 50%까지 제시하고 있어 상반기에 시작한 모바일 LTE광고는 PC대비 모바일 페이지뷰가 4~5배 많다""라고 강조했다. 압도적으로 많은 낮시간 모바일 페이지뷰 건수는 광고주에게 아프리카TV가 매력적인 광고플랫폼이라는 것을 각인시키기에 충분하다는 게 김 팀장의 판단이다. 그는 ""아프리카TV의 향후 광고사업 진행방향은 일반적인 VOD광고 컨텐츠인 프리롤이나 팝업광고주가 아닐 것""이라며 ""특정 방송을 시청하는 특정 유저들의 성향을 파악한 빅데이터 기반 의 컨텐츠 광고가 주를 이룰 것""으로 내다봤다. 진정성을 가진 양방향 커뮤니티 광고가 아프리카TV의 광고사업 모델이라는 것. 김 팀장은 ""모바일 홈쇼핑인 샵프리카 방송 역시 방송에 대한 피드백을 받아 다음 방송에 반영시키는 등 소비자 행태를 파악하면서 판매를 진행 중""이라고 덧붙였다. 정현영 한경닷컴 기자"
이데일리,067160,/news/news_read.nhn?article_id=0004182686&office_id=018&mode=search&query=아프리카TV&page=1,2018-08-27 08:37,"아프리카TV, 亞게임 축구 8강 韓VS우즈벡 생중계","[이데일리 김유성 기자] 아프리카TV(067160)는 27일 오후 6시부터 진행되는 2018 아시안게임 축구 8강 대한민국과 우즈베키스탄의 경기를 생중계한다고 밝혔다. 아프리카TV 관계자는 “평창올림픽, 러시아 월드컵에 이어 이번 자카르타-팔렘방 아시안게임 등 2018년 스포츠 빅 이벤트를 모두 중계하며 스포츠 콘텐츠 활성화에 앞장서고 있다”며 “중계방송에 참여하는 BJ, 유저들과 라이브 채팅을 통해 실시간으로 소통하는 특별한 스포츠 중계 문화를 체험할 수 있다”고 전했다. 한편 아프리카TV는 지난 23일 진행된 아시안게임 축구 16강 대한민국 VS 이란 경기에서 누적 시청자 수 약 110만을 기록했다. 이 날 경기는 아프리카TV 대표 축구 전문 BJ 감스트뿐 아니라 이스타이주헌과 축구 국가대표 출신의 이상윤 해설위원 등이 특유의 입담을 발휘하며 각자의 중계방송을 펼쳤다."
전자신문,067160,/news/news_read.nhn?article_id=0002690394&office_id=030&mode=search&query=아프리카TV&page=1,2018-03-12 13:46,"아프리카TV 자회사 '프릭', 제로헝거 유스코디네이터와 업무협약","제로헝거 유스코디네이터 명예위원장 겸 제 20대 국회의원 김세연, 아프리카TV 자회사 프릭 김영종 대표(사진 왼쪽부터) 아프리카TV 자회사 '프릭'은 제로헝거 캠페인 서포츠단인 '제로헝거 유스코디네이터'와 기아종식 캠페인 홍보 활성화를 위한 업무협약을 체결했다. 국회의사당 제1간담회의실에서 열린 협약식에는 김영종 프릭 대표와 제로헝거 유스코디네이터 명예위원장이자 제20대 국회의원인 김세연 의원, 임형준 유엔식량계획 한국사무소 소장 등이 참석했다. 프릭과 제로헝거 유스코디네이터는 '기아 없는 세상'을 뜻하는 '제로헝거' 캠페인의 성공적인 홍보활동을 위해 상호협력한다. 김영종 프릭 대표는 “1인 미디어 영향력이 높아진 시대에 프릭의 크리에이터가 동참해 국제적인 이슈에 대해 의미있는 소통을 나누길 희망한다”고 말했다."
서울경제,067160,/news/news_read.nhn?article_id=0003288779&office_id=011&mode=search&query=아프리카TV&page=1,2018-05-04 11:42,"&lt;코&gt;아프리카TV, 장중 신고가 돌파.. 36,900&rarr;37,050(▲150)","[서울경제] 오전 11시 40분 현재 아프리카TV(067160) 가 1.93% 오른 37,050원(▲700)을 기록하며, 52주 신고가를 +150원 경신했다. 기존 52주 최고가는 2018년 05월 03일 기록한 36,900원이다. 체결강도는 109%로 강세 반전했다. 총매수체결량은 51,212주, 총매도체결량은 46,790주를 각각 기록했다.  (※ 체결강도(%) = (총매수체결량/총매도체결량)*100) 이 시각 현재 거래대금은 36억1,665만, 거래량은 10만444주를 기록하고 있으며, 수급측면으로는 48(매도):52(매수)의 매수우위를 보이고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 3십4만2천주, 60일 평균 거래량 3십8만2천주로 비슷한 수준의 거래량을 유지하고 있다."
머니S,067160,/news/news_read.nhn?article_id=0000338175&office_id=417&mode=search&query=아프리카TV&page=1,2018-08-28 16:01,"아프리카TV, 아시안게임 롤 중계 동시접속 20만명 육박","왼쪽부터 강승현 해설위원, 박상현 캐스터, 김동준 해설위원. /사진=아프리카TV 아프리카TV는 아시안게임 e스포츠 LoL 1일차 중계방송에 대한 동시접속자가 20만명에 달했다고 28일 밝혔다. 인도네시아 자카르타에서 열린 LoL 경기는 현지사정상 고르지 않은 통신환경에도 불구하고 전 국민적 관심으로 떠올랐다. 동시접속자 20만명은 e스포츠 경기 예선전에서 찾아보기 힘든 규모다. '스코어' 고동빈, '페이커' 이상혁, '피넛' 한왕호, '기인' 김기인, '코어장전' 조용인, '룰러' 박재혁 등 6명으로 구성된 한국대표팀은 1일차 경기 4경기를 모두 승리하며 기분좋은 시작을 알렸다. 28일 베트남과의 경기에서 승리를 거두며 일찌감치 준결승을 확정했다. 채정원 아프리카TV 인터렉티브 콘텐츠사업본부장은 ""아프리카TV는 자체 중계 외에 지상파에서 중계되는 모든 아시안게임 LoL 경기를 생중계한다""며 ""지상파에 편성되지 않은 경기까지 볼 수 있는 플랫폼은 아프리카TV가 유일하다""고 말했다. 한편 아프리카TV는 박상현 캐스터, 김동준, '강퀴' 강승현 해설위원을 앞세워 LoL 중계를 진행한다. 2일차 경기와 오는 29일 오후 3시 열리는 결승전도 아프리카TV에서 시청할 수 있다. 채성오 기자"
뉴시스,067160,/news/news_read.nhn?article_id=0008582769&office_id=003&mode=search&query=아프리카TV&page=1,2018-05-07 09:39,아프리카TV 오픈 스튜디오 체험공간 &lsquo;KT 10기가 아레나(10 GiGA Aren...,【서울=뉴시스】조성봉 기자 =  KT가 서울 송파구에 위치한 ‘아프리카TV 오픈 스튜디오’에 체험공간 ‘KT 10기가 아레나(10 GiGA Arena)’를 오픈하며 올해 9월 10기가 인터넷 전국 상용화에 박차를 가한다고 7일 밝혔다. 아프리카 서수길(왼쪽) 대표와 KT 마케팅부문 유무선사업본부장 박현진 상무가 손을 잡고 기념촬영을 하고 있다. 2018.05.07.(사진= KT제공)
서울경제,067160,/news/news_read.nhn?article_id=0002868702&office_id=011&mode=search&query=아프리카TV&page=1,2016-08-09 09:00,"아프리카TV, &quot;목표주가 20% 높인다&quot; -교보증권","아프리카TV(067160)의 목표주가를 20%나 상향한 보고서가 나왔다. 김갑호 교보증권 연구원은 9일 보고서에서 “아프리카TV의 목표주가를 4만3,000원으로 약 20% 상향한다”며 “타겟 주가수익비율(PER)은 올해 예상 EPS 대비 40배로 이는 2014년 이후 PER 하단밴드 수준”이라고 밝혔다. 그는 “아직 광고를 공격적으로 진행하고 있지 않다는 점은 향후 동사의 실적증가 가능성을 높인다”며 “아프리카TV의 수익 중 광고비중은 20% 미만이며 향후 궁극적인 광고수익 비중을 50%까지 제시한다”고 밝혔다. 김 연구원은 “향후 빅데이터 기반 커뮤니티 광고를 통해 높은 수익성을 낼 것”이라고 주장했다."
머니투데이,067160,/news/news_read.nhn?article_id=0003671711&office_id=008&mode=search&query=아프리카TV&page=1,2016-04-28 09:28,"아프리카TV, 올 1분기 영업익 36억&hellip;전년比 79.5%&uarr;","[머니투데이 박다해 기자] 아프리카TV는 연결재무제표 기준 올 1분기 영업이익이 36억 3255만원을 기록, 전년 동기 대비 79.5% 증가했다고 28일 공시했다. 영업이익은 분기기준 사상 최대 규모다. 같은 기간 매출은 18.9% 증가한 183억 3563만원을 기록했고 당기순이익은 55.2% 늘어난 30억 7800만원으로 나타났다. textlinktopstart textlinktopend textlinkstart"
스포츠동아,067160,/news/news_read.nhn?article_id=0000524755&office_id=382&mode=search&query=아프리카TV&page=1,2016-12-05 15:52,"김보성 로드FC 데뷔전 &ldquo;우리, 아프리카TV에서 볼래?&rdquo;","라이브 소셜 미디어 아프리카TV가 ‘샤오미 로드FC 035’ 미디어데이를 생중계한다고 5일 밝혔다. 이날 오후 1시 서울 압구정동 로드FC 오피셜 압구정짐에서 열리는 미디어데이에선 로드FC 데뷔전을 앞둔 배우 김보성과 상대선수인 콘도 테츠오의 기자회견과 공개 스파링이 진행될 예정이다. 김보성은 미디어데이를 마친 직후부터 무도 단수 총합 12단 유단자인 BJ 킬샷과 함께 아프리카TV를 통해 시청자들과 실시간 소통에 나선다. BJ 킬샷은 로드FC 출전 선수와 방송을 진행하는 등 격투기에 관심이 많은 BJ다. 로드FC 데뷔전을 앞둔 김보성에게 다양한 질문들이 쇄도할 것으로 보인다. 이달 10일 서울 장충체육관에서 열리는 로드FC 035는 타이틀전 3개와 실력파 파이터들이 총출동해 ‘역대급 대진’이라는 수식어가 붙을 정도로 팬들의 큰 기대를 모으고 있다. 특히 김보성의 상대 콘도 테츠오는 프로 전적 17전에 빛나는 베테랑 일본 파이터. 일본 격투기 단체의 대표로도 활동하고 있어 김보성이 데뷔전을 승리로 이끌 수 있을지 주목된다. 김보성의 데뷔전 대전료는 물론, 로드FC 035 모든 입장 수익금은 사회복지공동모금회 사랑의열매를 통해 소아암 어린이들을 위해 기부될 예정이다. 김보성이 등장하는 로드FC 미디어데이 생중계는 BJ 킬샷 방송국 (afreecatv.com/srjy8653)에서 실시간 시청할 수 있다. 자세한 정보는 아프리카TV 스포츠 격투기 페이지(sportstv.afreecatv.com/etc)에서 확인하면 된다. 아프리카TV는 10일 서울 장충체육관에서 개최되는 로드FC 035 본 경기도 생중계할 예정이다."
