source,symbol,link,date,title,content
뉴시스,066970,/news/news_read.nhn?article_id=0007388348&office_id=003&mode=search&query=엘앤에프&page=1,2016-08-04 10:12,"엘앤에프, 2분기 영업익 34억&hellip;전년比 흑자전환",【서울=뉴시스】김주아 기자 = 축전지 제조업체 엘앤에프(066970)는 올해 2분기 영업이익이 33억8400만원으로 전년동기 대비 흑자전환한 것으로 잠정집계됐다고 4일 공시했다. 같은 기간 매출액은 514억4000만원으로 46.48% 늘었고 당기순이익은 23억9500만원으로 흑자전환했다.
파이낸셜뉴스,066970,/news/news_read.nhn?article_id=0003864689&office_id=014&mode=search&query=엘앤에프&page=1,2017-08-28 10:15,"[fnRASSI]엘앤에프(066970), 52주 신고가...0.27% &uarr;","엘앤에프(066970)는 52주신고가를 기록하고 있어 주목할만하다. 동종목의 현재 주가는 36,750원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 59만 주이다. 이는 60일 일 평균 거래량 31만 주와 비교해보면 최근 거래량이 다소 증가했다는 것을 알 수 있다. 기관투자자 연속 0일 순매도 최근 5일간 동종목의 외국인 투자자는 24,872주 순매도하였고 반면 기관은 6,417주 순매수하였다. 전날 외국인 54,385주 순매도, 기관6,417주 순매수하며 보유 비율이 변동했다. 다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다. 거래비중은 개인투자자가 가장 높아 최근 한달간 주체별 거래비중을 살펴보면 개인이 83.04%, 외국인이 11.48%, 기관은 5.47%를 기록했다. 그리고 최근 5일간 거래비중은 개인이 82.94%로 가장 높은 참여율을 보였고, 외국인이 11.22%를 보였으며 기관은 5.83%를 나타냈다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
헤럴드경제,066970,/news/news_read.nhn?article_id=0001094765&office_id=016&mode=search&query=엘앤에프&page=1,2016-08-04 14:03,"엘앤에프, 2분기 영업익 33.8억&hellip;흑자전환",[헤럴드경제=박영훈 기자] 엘앤에프의 2분기 영업이익이 흑자전환했다. 엘앤에프는 별도재무제표 기준 2분기 영업이익이 33억8400만원으로 전년동기대비 흑자전환했다고4일공시했다. 같은 기간 매출액은 514억4000만원으로 46.48% 늘어난 것으로 나타났다. 당기순이익은 23억9500만원으로 흑자전환했다. 
이데일리,066970,/news/news_read.nhn?article_id=0003600703&office_id=018&mode=search&query=엘앤에프&page=1,2016-08-02 14:06,"엘앤에프, 리튬전지 양극재 신공장 풀가동&hellip;실적 고공행진 기대","- 中 고객사 신규 확보, NCM 양극재 수요 급증 [이데일리 이재호 기자] 리튬이온 2차전지용 양극재 제조업체인 엘앤에프(066970)가 중국 등 해외 수요 확대에 힘입어 고공행진을 벌이고 있다. 엘앤에프는 지난 3월 말 운영되기 시작한 신공장 가동률이 100%에 육박하고 있다고 2일 밝혔다. 이 공장은 지난해 10월부터 122억원을 투자해 준공했다. 엘앤에프의 양극재 판매량은 2014년 8000톤, 지난해 9000톤, 올해 1만1000톤 등 지속적으로 늘고 있다. 중대형 배터리 시장 확대로 주력 제품인 NCM(니켈·코발트·망간계) 양극재 수요가 급증하는 추세다. 특히 중국 내 신규 고객사를 확보하면서 실적 개선에 가속도가 붙었다. 중국은 지난해 일본을 제치고 세계 2위 리튬이온 2차전지 제조국으로 부상했다. 정부도 ‘2025 제조업 활성화 계획’에 리튬이온 2차전지를 포함시키는 등 적극 지원하고 있다. 엘앤에프 관계자는 “중국 시장에 진출하고 신공장도 풀가동을 앞두고 있는 등 매출 증대가 기대된다”며 “2~3년 내로 글로벌 고객사에 대한 공급 비중을 대폭 늘려 수익성을 강화할 것”이라고 강조했다. 한편 시장조사업체 B3에 따르면 글로벌 리튬이온 2차전지 시장 규모는 지난해 16조9350억원에서 오는 2020년 41조3800억원으로 2배 이상 늘어날 전망이다."
전자신문,066970,/news/news_read.nhn?article_id=0002653683&office_id=030&mode=search&query=엘앤에프&page=1,2017-11-02 13:55,"[ET투자뉴스]엘앤에프, &quot;전기차 시장 성장의&hellip;&quot; 매수(신규)-미래에셋대우","미래에셋대우에서 2일 엘앤에프(066970)에 대해 ""전기차 시장 성장의 최대 수혜주""라며 투자의견을 '매수(신규)'로 제시하였다. 아울러 12개월 목표주가를 42,000원으로 내놓았다. 미래에셋대우 김철중 애널리스트가 동종목에 대하여 이번에 제시한 '매수(신규)'의견은 미래에셋대우에서는 올해들어 처음 내놓는 매매의견이며 그리고 최근 분기내 발표된 전체 증권사 리포트의 컨센서스와 비교를 해볼 경우에 오늘 발표된 투자의견은 대체적으로 평균치에 해당하는 수준으로, 이번 의견은 동종목에 대한 전체적인 흐름에서 크게 벗어나지 않은 것으로 분석되고 있다. 또한 전일 종가 기준으로 볼때 동종목의 현주가는 이번에 제시된 목표가 대비 23.7%의 추가상승여력이 있다는 해석이 제시되고 있다."
아시아경제,066970,/news/news_read.nhn?article_id=0004109314&office_id=277&mode=search&query=엘앤에프&page=1,2017-11-02 10:10,"[특징주]엘앤에프, 영업이익률 개선 기대감에 8%&uarr;","[아시아경제 문채석 기자]엘앤에프가 주력 제품 원재료 가격 절감으로 수익성이 좋아질 것이라는 소식에 8% 가까이 오르고 있다. 엘앤에프는 2차 전지용 양극재 제조업체인데 기존 코발트보다 값이 싼 니켈로 만드는 주력 상품이 매출에서 차지하는 비중이 커지고 있다. 2일 오전 10시9분 현재 엘앤에프는 전 거래일보다 2650원(7.81%) 오른 3만6600원에 거래되고 있다. 김철중 미래에셋대우 연구원은 엘앤에프의 커버리지(보고서 작성)를 시작하면서 ""올해부터 본격적으로 중국 시장에서 NCM을 통해 엘앤에프의 매출이 늘어날 것""이라며 ""중국 배터리 업체들의 NCM 탑재 비중이 커질 것으로 보이고 전기차 시장도 확대되고 있는 만큼 엘앤에프의 소재 납품도 늘어날 것으로 보인다""고 분석했다. 코발트보다 저렴한 니켈로 만드는 NCM 제품 매출이 늘어날수록 엘앤에프의 수익 구조도 탄탄해질 수 있다. 김 연구원은 ""NCM은 리튬코발트계(LCO)보다 전체 원재료 중 코발트 함류량이 낮아 NCM의 매출 비중이 늘수록 회사의 수익성이 개선될 여지가 많다""며 ""전기차 시장 성장 본격화로 엘앤에프의 매출액 가운데 NCM이 차지하는 비중이 지난 2014년 31%에서 올해 70%까지 상승할 것""으로 예상했다."
매경이코노미,066970,/news/news_read.nhn?article_id=0000057708&office_id=024&mode=search&query=엘앤에프&page=1,2017-11-06 10:36,"[화제의 보고서] 전기차 시장 성장의 최대 수혜주 엘앤에프, 수익성 개선&middot;중국 진...","전기차 시장 급성장과 함께 전기차 관련주에 대한 관심이 뜨겁다. 그중에서도 배터리는 전기차 성능을 좌우하는 핵심 부품이다. 김철중 미래에셋대우 애널리스트는 2차전지용 양극재를 생산하는 엘앤에프를 ‘전기차 시장 성장의 최고 수혜주’로 꼽았다. 투자 포인트는 두 가지. 우선 영업이익률 개선이 가속화될 전망이다. 전체 매출 중 NCM 비중이 지속적으로 확대되고 있고, NCM 중에서도 니켈 비중이 높은 제품의 판매 비중이 커질 것으로 예상된다. 최근 코발트 가격이 큰 폭으로 상승하면서 원가에서 코발트가 차지하는 비중이 낮은 NCM 매출 비중이 증가할수록 수익성이 개선될 가능성이 높아졌다. 매출액 가운데 NCM이 차지하는 비중은 2014년 31%에서 2017년 70%까지 상승할 것이라는 전망이다. 올해부터 본격적으로 중국 매출이 발생하기 시작했다는 것도 호재다. 중국 배터리 업체들의 NCM 탑재 비중은 지속적으로 증가할 전망이다. 김철중 애널리스트는 “아직까지 중국 양극재 업체들과의 기술 격차는 큰 상황이다. 중국 전기차 시장 확대에 따른 지속적인 물량 증가가 기대된다”고 말했다. [류지민 기자] [본 기사는 매경이코노미 제1932호 (2017.11.07~11.14일자) 기사입니다] r_start // r_end // r_start // r_end //"
한국경제TV,066970,/news/news_read.nhn?article_id=0000660171&office_id=215&mode=search&query=엘앤에프&page=1,2018-07-12 10:01,"엘앤에프, 전일 대비 약 6% 상승한 51,800원","[한국경제TV 라이온봇 기자] [그림 1] 최근 3개월 간 주가 추세 및 기간별 수익률 엘앤에프는 7월 12일 10시 0분 전일 대비 약 6% 상승한 51,800원에 거래되고 있다. 엘앤에프는 코스닥 상장 기업으로 IT부품 업종에 속해 있다. 시가총액은 1조2,123억원으로 코스닥 상장기업 중 25위에 위치 해 있다. [종목 성향 진단] [그림 2] 종목 성향 진단 엘앤에프의 투자 스타일은 성장주에 가깝다. 주가 고평가 우려가 공존하지만 높은 성장성이 기대되는 기업이다. 주가 모멘텀은 부진한 편이었다. 최근 1개월 수익률은 -8.24%의 하락폭을 기록했다. 엘앤에프 종목에 대한 투자자의 관심도는 굉장히 높은 편이다. [투자 점수 진단] [그림 3] 투자 점수 진단 엘앤에프는 어느 측면에서 투자 매력도가 높은 종목일까? AI 인공지능 종목 분석 시스템을 이용해 성장성, 수익성, 효율성, 안전성, 저평가성, 추세 등 주가 수익률에 영향을 줄 수 있는 6가지 핵심 투자 지표를 점수화하여 종목의 투자 매력도를 계산해보았다. 그 결과 엘앤에프는 상대적으로 성장성 측면에서 두각을 드러내고 있었다. 성장성 점수는 기업의 실적이 전년 동기 대비 얼마나 증가했는지를 나타낸 지표로 기업의 이익 성장 추세를 나타낸다. 엘앤에프는 특히 매출액증가율(YoY) 측면에서 가장 높은 점수는 기록했는데, 전체 시장 내 96위를 기록하며 상위 5.04%에 위치했다. 업종별로는 38위를 기록하며 상위 6.7%에 위치했다. 그러나 기업 가치 대비 주가 수준을 나타내는 저평가 측면에서는 아쉬움을 나타냈다. (위의 AI인공지능 점수는 재무 데이터를 기반으로 전체 상장 종목과 비교/분석하여 도출한 점수로 높은 점수가 반드시 높은 수익률을 보장하지 않습니다. 위의 자료는 당사의 추천 종목이 아니며, 투자 시 참고용으로 제시해드리는 것입니다. 핵심투자지표를 결합해 종목의 투자매력도를 종합 계산한 ""인공지능 투자점수""는 ""거장들의 투자공식"" 앱에서 확인하실 수 있습니다.) 라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다. 라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지 한국경제TV 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.무역전쟁에 줄줄이 마이너스...혼자 웃는 펀드 있다대한항공, 진짜 위기 덮친다...2분기 실적전망 '충격적'최지우 남편, 베일 벗었다…'훈남에 생활앱 대표'美에서 임상 3상...10조원 블록버스터 신약 나온다내 잘못 없어도 6:4...억울한 쌍방과실 줄인다"
헤럴드경제,066970,/news/news_read.nhn?article_id=0001093111&office_id=016&mode=search&query=엘앤에프&page=1,2016-08-02 09:31,"[생생코스닥] 엘앤에프, 신규 공장 풀가동&hellip;연 판매량 1만1000톤 예상","- 지난해 122억원 투자 완료, 아시아 지역 및 글로벌 전기차 시장 성장 대응- 중국 ITㆍ전기차용 이차전지 제조사 신규 공급, 매출 증대 및 고객사 다각화 [헤럴드경제=이진용 기자]리튬이온 이차전지용 양극소재 전문기업 엘앤에프(이봉원ㆍ최수안 공동대표ㆍ066970)는 글로벌 수요 확대와 전기차 시장 성장에 따른 판매량 증가로 공장 풀가동을 앞두고 있다고 2일 밝혔다. 글로벌 빅3 양극활물질 제조 기업인 엘앤에프는 지난해 10월 122억원 규모 신공장 증설 투자를 완료, 올해 3월말부터 가동을 시작했다. 양극활물질은 이차전지 4대 소재(양극활물질, 음극활물질, 분리막, 전해액) 중 원가 비중이 가장 높고, 이차전지 최종성능에도 큰 영향을 주는 소재이다. 회사 관계자는 “연간 판매량이 2014년 8000톤, 2015년 9000톤, 올해는 1만 1000톤 상회가 예상되는 등 꾸준히 증가하고 있고, 특히 중대형 배터리 시장 확대로 주력 제품인 NCM(니켈 코발트 망간계) 양극활물질 수요가 급증해 매출에 긍정적인 영향을 줄 것으로 기대한다.”고 말했다. 또 엘앤에프는 최근 중국 이차전지 배터리 제조기업에 NCM 양극활물질 공급 본격화로 신규 고객사 확보 및 중국 시장 진출을 이루게 됐다고 밝혔다. 중국은 지난해 일본을 제치고 세계 2위 리튬이온 이차전지 제조국으로 부상했으며, ‘2025 제조업 활성화 계획’ 중 하나로 리튬이온 이차전지를 지정해 국가적 차원에서 지원하고 있다. 엘앤에프 관계자는 “중국 시장 진출 본격화 및 신규 공장 풀가동으로 고객사 다각화 및 매출 증대를 이루고, 안정적인 사업 포트폴리오도 갖추게 되었다.”면서, “향후 2~3년내 글로벌 고객사에 대한 공급 비중을 대폭 늘리고 고객사 다변화를 통해 수익성을 강화할 계획이다.”고 말했다. 한편 시장조사업체 B3에 따르면 세계 리튬이온 전지 시장의 규모는 2014년 약 16조9350억원에 달했으며, 2020년에는 약 41조 3800억원으로 2배 이상 늘어날 전망이다."
이데일리,066970,/news/news_read.nhn?article_id=0003960718&office_id=018&mode=search&query=엘앤에프&page=1,2017-11-02 14:28,"[특징주]엘앤에프, 중국 전기차 성장 수혜&hellip;中 양극재 업체 격차 커 &uarr;",[이데일리 박형수 기자] 엘앤에프(066970)가 강세다. 중국 전기차 시장 확대로 수혜를 볼 것이라는 증권사 분석이 주가에 영향을 준 것으로 보인다. 2일 오후 2시10분 엘앤에프는 전날보다 12.67% 오른 3만8250원에 거래되고 있다. 김철중 미래에셋대우 연구원은 “중국 정부의 자국 업체 보호 정책으로 한국 배터리 업체가 중국에서 난항을 겪고 있다”면서도 “엘앤에프는 중국 배터리 업체로 직납을 하는 소재 업체”라고 설명했다. 이어 “실제로 올해부터 본격적으로 중국 매출이 발생하기 시작했다”며 “중국 배터리 업체의 삼원계(NCM) 탑재 비중은 지속적으로 상승할 것으로 예상한다”고 덧붙였다. 그는 “아직 중국 양극재 업체와 상위 양극재 업체의 기술 격차는 크다”며 “중국 전기차 시장 확대에 따른 지속적인 물량 증가를 기대한다”고 말했다.
