source,symbol,link,date,title,content
매일경제,018000,/news/news_read.nhn?article_id=0003955412&office_id=009&mode=search&query=유니슨&page=1,2017-06-07 08:47,"[Hot-Line] &quot;유니슨, 새정부 최대의 정책 수혜주&quot;","[제공 : 유진투자증권] 유진투자증권은 7일 유니슨에 대해 문재인 정부의 풍력시장 활성화 정책의 최대 수혜주라며 투자의견 매수, 목표주가 3200원을 유지했다. MB정부의 녹색성장 정책에 따라 국내 풍력시장에 진입한 대부분의 업체들이 사업에서 철수했다. 국내업체 중 해상풍력에서는 두산중공업, 육상에서는 유니슨 정도만이 사업을 유지하고 있다. 따라서 문재인정부의 정책지원으로 풍력시장이 활성화되면 유니슨에게 수혜가 집중될 수 밖에 없는 상황이라고 유진투자증권은 설명했다. 국내의 풍력시장은 민자발전업체들과 한전의 자회사들이 RPS(재생에너지 의무 사용비율)를 지키기 위해 투자한다. 한전 자회사들은 공기업의 특성상 국산 풍력발전기를 선호하기 때문에 유니슨은 국내 시장이 활성화만 되면 수혜를 볼 수 있는 사업환경이라고 강조했다. 유니슨의 현재 수주잔고는 약 3000억원을 상회한다. 영광풍력과 정암풍력 프로젝트만 약 2800억원에 달하고, 풍력타워는 약 300억원 수준이다. 또한 유니슨이 우선협상 대상자로 선정된 국내의 풍력단지 규모는 약 7000억원에 육박한다. 유진투자증권은 과거에는 확정된 풍력단지 건설도 무산되거나 지연되는 경우가 많았지만 현 정부하에서는 반대일 가능성이 높다고 밝혔다. 한병화 유진투자증권 연구원은 ""해외의 풍력터빈 업체들은 2014년부터 실적이 본격 개선됐는데 주가는 이를 미리 반영해 2012년 하반기부터 상승했다""라며 ""유니슨도 중장기 실적개선 가시성이 높은 현시점부터 주가의 상승세가 지속될 것으로 예상된다""고 말했다. [디지털뉴스국 고득관 기자] r_start // r_end //"
서울경제,018000,/news/news_read.nhn?article_id=0003039876&office_id=011&mode=search&query=유니슨&page=1,2017-05-26 08:50,"유니슨, 신정부 재생에너지 중심 정책 수혜-유진투자증권","[서울경제] 유진투자증권은 유니슨(018000)이 신정부의 대규모 재생에너지 중심 정책의 수혜를 받을 수 있다고 전망했다. 목표주가는 3,200원, 투자의견은 매수를 유지했다. 유진투자증권은 26일 유니슨이 재생에너지 중심 정책에 따라 턴어라운드가 가속화될 것으로 예상했다. 산업통상자원부는 2030년까지 매년 10조원씩 140조원을 재생에너지에 투자하겠다고 발표했다. 이는 기존의 연간 재생에너지 예상 투자액 약 7~8조원 대비 20% 이상 상향됐다. 한병화 유진투자증권 연구원은 “정부의 입지규제, 지역민들의 민원문제 등이 국내 재생에너지 수요 확대의 걸림돌로 작용됐다”며 “산업통상자원부가 컨트롤타워를 만들어 대처함에 따라 국내 풍력업체들이 수혜를 입을 것”이라고 말했다."
전자신문,018000,/news/news_read.nhn?article_id=0002666345&office_id=030&mode=search&query=유니슨&page=1,2017-12-13 13:36,"[ET투자뉴스]지진 관련주테마, 유니슨, 포메탈 중심으로 강세","금일  현재, 지진 관련주테마가 전일대비 3.12% 상승하며 강세를 보이고 있다. 상승폭으로는 유니슨 7.34%로 선두권에 있으며 포메탈(2.15%), 삼영엠텍(1.13%)도 강세이다. [테마내 주요종목 시세] * 유니슨 : 4,680원 (▲320) *포메탈:3,800원 (▲80) *삼영엠텍:4,040원 (▲45) [테마내 주요종목 재무요약] * 유니슨 : 영업이익률 현재 0.49%로 업종평균 하회.  PBR은 7.26으로 다소 높은편 * 포메탈 : 영업이익률 현재 6.44%로 업종평균 수준.PER은 15.73으로 업종평균보다 높으며, PBR은 1.04임. * 삼영엠텍 : 영업이익률 현재 2.36%로 업종평균 수준.PER은 28.52로 업종평균보다 높으며, PBR은 0.68로 다소 낮은편. [테마내 종목별 외국인 지분변동] * 유니슨 :  최근 2주간 1.36%증가하여 현재 보유율은 23.41% * 삼영엠텍 :  최근 2주간 2.43%증가하여 현재 보유율은 3.42%"
한국경제,018000,/news/news_read.nhn?article_id=0003506493&office_id=015&mode=search&query=유니슨&page=1,2015-12-22 14:55,"유니슨, 전환가액 1930원&rarr;1856원으로 조정",[ 채선희 기자  ] 유니슨은 시가하락에 따라 전환가액을 1930원에서 1856원으로 하향 조정했다고 22일 공시했다. 채선희 한경닷컴 기자
전자신문,018000,/news/news_read.nhn?article_id=0002649800&office_id=030&mode=search&query=유니슨&page=1,2017-10-23 09:14,"[ET투자뉴스]유니슨, &quot;원전논란 종료, 재&hellip;&quot; 매수(유지)-유진투자증권","유진투자증권에서 23일 유니슨(018000)에 대해 ""원전논란 종료, 재생에너지 지원 정책 이슈 시작""라며 투자의견을 '매수(유지)'로 제시하였다. 아울러 12개월 목표주가를 5,500원으로 내놓았다. 유진투자증권 한병화, 한상웅 애널리스트가 동종목에 대하여 이번에 제시한 '매수(유지)'의견은 유진투자증권의 직전 매매의견에서 큰 변화없이 그대로 유지되는 것이고  그리고 최근 분기내 발표된 전체 증권사 리포트의 컨센서스와 비교를 해볼 경우에 오늘 발표된 투자의견은 대체적으로 평균치에 해당하는 수준으로, 이번 의견은 동종목에 대한 전체적인 흐름에서 크게 벗어나지 않은 것으로 분석되고 있다. 한편 12개월 목표주가로 제시한 5,500원은 직전에 발표된 목표가와 대비해서 큰 변화는 없고, 목표주가의 추이를 살펴보면 과거 상향조정되어오던 패턴이 최근 두차례 연속 같은 수준에 머물고 있는 모습이다. 또한 전일 종가 기준으로 볼때 동종목의 현주가는 이번에 제시된 목표가 대비 54.7%의 추가상승여력이 있다는 해석이 제시되고 있다."
아시아경제,018000,/news/news_read.nhn?article_id=0003866909&office_id=277&mode=search&query=유니슨&page=1,2016-11-10 07:21,"[공시+]유니슨, 정암풍력발전에 29.7억 추가 출자","[아시아경제 박선미 기자]풍력발전전문기업 유니슨은 10일 ‘정암풍력발전'에 29억7500만원(59만5000주, 주당 5000원)을 추가 출자한다고 공시했다. 정암풍력발전은 강원도 정선군 고한읍 일대에 총사업비 약 930억원을 들여, 32.2MW 규모의 정암풍력발전단지를 조성한다. 정암풍력발전의 지분은 유니슨(50%), 한국남부발전(40%), 동성(10%)이 나눠 갖고 있다. 유니슨 관계자는 ""이번 증자로 자본금 139억5000만원은 확보가 완료된 상태""라며 ""PF는 현재 진행 중에 있다""고 설명했다. 이어 ""유니슨은 주기기 공급과 운송설치를 담당하며, 2.3MW급 U113 풍력발전기 14기를 설치할 계획""이라며 ""동성은 시공을, 한국남부발전은 운영관리를 각각 담당할 예정""이라고 덧붙였다. 지난 10월부터 토목공사가 진행되고 있으며, 2017년 중 상업운전 시작을 목표로 하고 있다는 게 회사측 설명이다."
머니투데이,018000,/news/news_read.nhn?article_id=0003588960&office_id=008&mode=search&query=유니슨&page=1,2015-12-01 13:40,"유니슨, 경주 풍력발전설비 우선협상대상자 선정","[머니투데이 김평화 기자] 풍력발전기 전문기업 유니슨이 한국동서발전에서 건설하는 경북 경주풍력 발전단지의 풍력발전 설비 건설 우선협상대상자로 선정됐다고 1일 밝혔다. 경주 풍력발전단지의 설치용량 규모는 20.7MW로, 기술평가 및 경제성 평가 등 종합평가 결과 유니슨이 우선협상자로 선정됐다. 회사 관계자는 ""이번 선정으로 국내 풍력시장의 명실상부 1등 기업임을 다시 한번 입증하게 됐으며, 앞으로 U113 풍력발전기의 국내시장 공략에 청신호가 켜졌다”고 말했다. 유니슨은 이번 경주 풍력발전설비에 기자재 제작 및 공급을 담당해 저풍속 풍력발전시스템 U113(2.3MW급) 총 9기를 납품할 예정이다. 회사 관계자는 “전라남도 여수에 3.05MW규모의 풍력발전단지 개발 사업 수주도 가시화되고 있다”면서 “앞으로 “U113의 활약을 기대하고 있다”고 말했다. textlinktopstart textlinktopend textlinkstart"
서울경제,018000,/news/news_read.nhn?article_id=0002931446&office_id=011&mode=search&query=유니슨&page=1,2016-12-06 13:47,"유니슨, 영광풍력발전 주식 60만주 취득 결정",유니슨(018000)은 영광풍력발전단지 사업운영을 위해 영광풍력발전 주식 60만주를 매입하기로 결정했다고 6일 공시했다. 취득금액은 30억원으로 이는 자기자본대비 5.6%에 해당하는 수준이다.
연합뉴스,018000,/news/news_read.nhn?article_id=0008812972&office_id=001&mode=search&query=유니슨&page=1,2016-11-10 08:13,"유니슨, 정암풍력발전 주식 59만5천주 취득",(서울=연합뉴스) 유현민 기자 = 코스닥 상장사인 유니슨은 정암풍력발전 주식 59만5천주를 29억7천500만원에 취득했다고 10일 공시했다. 이에 따라 유니슨의 정암풍력발전 소유 주식 수는 139만5천주(지분율 50%)로 늘었다.
서울경제,018000,/news/news_read.nhn?article_id=0002787131&office_id=011&mode=search&query=유니슨&page=1,2016-01-12 16:06,"유니슨, 코오롱글로벌과 209억 규모 계약 체결","유니슨(018000)은 코오롱글로벌(주)으로부터 209억원 규모의 풍력발전기 기자재(타워제외)계약을 체결했다. 이는 최근 매출액 대비 25.5%에 해당하며, 계약기간은 2017년 12월 14일까지이다."
매일경제,018000,/news/news_read.nhn?article_id=0003662561&office_id=009&mode=search&query=유니슨&page=1,2016-01-12 10:36,"유니슨, 209억원 규모 풍력발전설비 공급계약","풍력발전기 전문기업 유니슨은 코오롱글로벌과 209억원 규모의 풍력발전기 공급계약을 체결했다고 12일 공시했다. 이는 지난 2014년 매출액 대비 25.5%에 해당하는 규모로 계약기간은 오는 2017년 12월 14일 까지다. 이번 계약은 지난해 12월 유니슨이 경북 경주풍력 발전단지의 풍력발전 설비 건설 우선협상대상자로 선정된 이후 협의를 거쳐 최종 결정된 건으로, 유니슨은 올해 12월까지 타워를 제외한 풍력발전기 U113(2.3MW급)을 납품할 예정이다. 유니슨 관계자는 “이번 수주는 지난해 12월 여수 풍력발전소에 이은 두 번째 U113 수주로, 이번 수주를 발판 삼아 일본·동남아시아 등 해외풍력시장도 적극 공략할 계획”이라고 말했다. [디지털뉴스국 김경택 기자] r_start // r_end // [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지] 매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.섹시 치어리더, 격한 안무에 속바지가 그만…""속살 보이는 과감한 턴? 헉""무디스 경고 ""북한 갑자기 붕괴되면 한국은…""MLB.com ""오승환, STL에서 셋업맨 가능성 있다""'48억' 미녀 강도 FBI에 '덜미'""훔친 보석 자랑하다가…""한채영, 전신 시스루 드레스 입고 육감적인 포즈…""가슴이 흘러넘쳐"" 대박"
